,Movie Name,Imdb Ratings,Genre,Run Time,Director,Stars,Votes,Certificate
6010,Daku Mangal Singh (1966),6.4,"Action, Drama",,Chand,"Dara Singh,Mumtaz,Prithviraj Kapoor,Amir Ali,",10,
6011,Do Bhai (1994),5.4,,,Juhi Chawla,,10,
6012,Piya Pyare (1934),2.0,"Adventure, Fantasy",144 min,R.S. Choudhury,"Ruby Mayer,Dinshaw Bilimoria,Jillo,Laxmi,",10,
6013,Magroor (1979),6.5,Action,137 min,Brij,"Shatrughan Sinha,Vidya Sinha,Prem Nath,Shreeram Lagoo,",10,
6014,Ratnadeep (1951),6.6,"Drama, Romance",,Debaki Bose,"Abhi Bhattacharya,Chhayadevi,Manju Dey,Anubha Gupta,",10,
6015,Puran Bhagat (1933),6.5,,159 min,Debaki Bose,"Choudhury Mohammed Rafiq,M. Kumar,Anwari,Krishna Chandra Dey,",10,
6016,Panchavati (1986),7.2,"Drama, Family",,Basu Bhattacharya,"Seema Burman,Nabendu Ghosh,Akbar Khan,Deepti Naval,",10,
6017,Cobra Girl (1963),5.4,"Action, Drama, Fantasy",,Nanabhai Bhatt,"Ragini,Mahipal,Tiwari,Maruti,",10,
6018,Kangan (1959),6.6,Mystery,144 min,Nanabhai Bhatt,"Nirupa Roy,Ashok Kumar,Purnima,Nasir Hussain,",10,
6019,Ek Nanhi Munni Ladki Thi (1970),6.1,Drama,136 min,Vishram Bedekar,"Mumtaz,Bobby,Laxmi Chhaya,Fearless Nadia,",10,
6020,Dosti (1946),7.1,,,Master Bhagwan,"Master Bhagwan,",10,
6021,Teen Sau Din Ke Baad (1938),6.4,Adventure,158 min,Sarvottam Badami,"Sabita Devi,Motilal,Bibbo,Lala Yaqoob,",10,
6022,Nishan (1965),4.9,Drama,138 min,Aspi Irani,"Sanjeev Kumar,Nazima,Prem Chopra,Helen,",10,
6023,Badal (1966),7.0,"Action, Adventure, Musical",150 min,Aspi Irani,"Sheikh Mukhtar,L. Vijayalakshmi,Sanjeev Kumar,Hiralal,",10,
6024,Mirza Sahiban (1947),5.7,"Drama, Romance",,K. Amarnath,"Noor Jehan,Trilok Kapoor,Gulab,Gope,",10,
6025,Bahen (1941),6.0,Drama,156 min,Mehboob Khan,"Sheikh Mukhtar,Nalini Jaywant,Harish,Kanhaiyalal Chaturvedi,",10,
6026,Deewana (1952),5.0,Romance,,Abdul Rashid Kardar,"Suraiya,Sumitra Devi,Suresh,Shyam Kumar,",10,
6027,Nirbhay (1996),5.4,"Action, Thriller",135 min,Vinod Dewan,"Sadashiv Amrapurkar,Malvika Arora,Sharokh Bharucha,Sangeeta Bijlani,",10,
6028,Kahan Kahan Se Guzar (1986),5.4,"Drama, Musical",,Anil Kapoor,,10,
6029,Anjaam (1987),5.6,Thriller,136 min,T. Hariharan,"Rajan Sippy,Parijat,Shashi Kapoor,Shafi Inamdar,",10,
6030,Pyaar Ka Sindoor (1986),4.0,"Drama, Romance",,Bapu,"Jyoti,Anil Kapoor,Mukkamala,Kanta Rao,",10,
6031,Ahinsa (1979),4.1,"Action, Drama",103 min,Chand,"Sunil Dutt,Rekha,Ranjeet,Nirupa Roy,",10,
6032,Anjaam (1978),5.8,"Action, Crime, Drama",,Kishore Khanna,"Sarika,Ramesh Deo,Gajanan Jagirdar,Chandrashekhar,",10,
6033,Ek Adhuri Kahani (1972),7.7,Drama,115 min,Mrinal Sen,"Utpal Dutt,Shekhar Chatterjee,Vivek Chatterjee,Arati Bhattacharya,",10,
6034,Jhoola (1962),5.8,"Drama, Family",147 min,K. Shankar,"Sunil Dutt,Vyjayanthimala,Pran,Manmohan Krishna,",10,
6035,Abhimaan (1957),7.1,"Drama, Family, Romance",,Mahesh Kaul,"Ameeta,Shekhar,Chand Usmani,Mehmood,",10,
6036,Jail Yatra (1947),6.8,,,Gajanan Jagirdar,"Dixit,Harish,Hemavathi,Raj Kapoor,",10,
6037,Tryst with Destiny (2020),8.2,Drama,96 min,Prashant Nair,"Suhasini,Vineet Kumar Singh,Jaideep Ahlawat,Kani Kusruti,",9,
6038,Krish Trish and Baltiboy: Face Your Fears (2017),4.1,Animation,65 min,Tilak Shetty,"Deepak Chachra,Smita Malhotra,Tarun Ratnani,",9,
6039,Kathor (I) (2018),5.8,Drama,110 min,Karan Kashyap,"Lalit Parimoo,Sheetal Dimri,Abhisek Pandey,Durga Sarkar,",9,UA
6040,Salaam Zindagi (2017),6.4,Drama,120 min,Syed Hussain,"Aziz Naser,Heena Shaik,Dheer Charan Srivastav,",9,
6041,Upeksha (2019),7.8,Family,137 min,Ravinddra Khare,"Neha Joshi,Razak Khan,Ravinddra Khare,Kabina Maharjan,",9,
6042,Hum Hai Teen Khurafaati (2014),5.8,Comedy,126 min,Sudhish Kumar Sharma,"Manoj Bakshi,Sheet Chhabra,Pranshu Kaushal,Sonia Kur,",9,
6043,Elixir of Immortality (2017),6.3,,47 min,Stanislav Aistov,"Anusaya,Aiswarya Behera,Sarvan Kumar,Shridhara Maharan,",9,
6044,The Witch hour: Curse of the ring (2017),7.2,Horror,,Anjanikumar Tripathi,"Nitin Bhatia,Prateek Dubey,Saira Khan,Zareena Tripathi,",9,
6045,The Himalayan Diaries (2019),8.0,"Comedy, Romance",80 min,Anjanikumar Tripathi,"Nikita Sharma,Priyanshu Solanki,Mahesh Gahalot,Ajay Kumar,",9,U
6046,Khel Toh Ab Shuru Hoga (2016),4.7,"Action, Thriller",130 min,Kunal v Singh,"Ruslaan Mumtaz,Devshi Khanduri,Rohit Pathak,Khushi Sharma,",9,
6047,Kid Krrish 4 - Shakalaka Africa (2015),7.6,Animation,,Deepak Naidu,,9,
6048,9 O' Clock (2017),5.3,Action,124 min,Amrit Raj Thakur,"Arun Bakshi,Dev Vart Singh,Raju Thakkar,",9,
6049,Toofani Tarzan (1937),3.3,Adventure,,Homi Wadia,"John Cawas,Gulshan,Boman Shroff,Professor Motee,",9,
6050,Murari the Mad Gentleman (2016),6.2,"Comedy, Drama",,Suzad Iqbal Khan,"Sanjay Singh,Asrani,Natalya Llina,Surendra Rajan,",9,
6051,Kal Hamara Hai (2016),5.9,Drama,,Dhruv Lather,"Shivangi Bhayana,Tarun Gahlot,Himanshu Kohli,Aanushka Ramesh,",9,
6052,Cinderella (II) (2015),6.7,Fantasy,113 min,Kiran Nakti,"Mangesh Desai,Vinit Bonde,Yakub Sayyad,Ganesh Mayekar,",9,
6053,Inspector Pratap (1988),7.0,Action,,Nandamuri Balakrishna,"Mutyala Subbaiah,Vijayshanti,",9,
6054,Diwan (2003),3.7,Action,,Sarath Kumar,"Kiran Rathod,Sharmilee,Thennavan,",9,
6055,Taandav: Tune of Taandav (2001),2.0,Musical,,Atul Harishanker,,9,
6056,Heeron Ka Chor (1982),3.4,Action,133 min,S.K. Kapur,"Mithun Chakraborty,Chandrashekhar,Leena Das,Bindiya Goswami,",9,
6057,School (2004),7.2,Drama,,Pratima V. Kulkarni,"Yashodhan Bal,Ravi Behl,Siddharth Dhamija,Sherman Doshi,",9,
6058,Khooni Kaala Jadu (2000),6.4,Horror,,R. Mittal,"Birbal,Jr. Shah Rukh Khan,Mehnaj,Menaka,",9,
6059,Jab Pyar Kiya to Darna Kya (1991),4.9,Drama,,Joy Augustine,"Tom Alter,Abha Dhulia,Ashutosh Gowariker,Amin Hajee,",9,
6060,Angry Young Man (2014),5.2,Action,,Ramesh Rout,"Amit Bhardwaj,Ashit Kumar,Ajay Sinh Rathod,Prachi Sinha,",9,
6061,Tera Mera Tedha Medha (2015),4.0,Comedy,107 min,Chittaranjan Tripathy,"Rahul Bagga,Geetika Tyagi,Reema Vohra,Rajesh Sharma,",9,A
6062,Maya Machindra (1975),7.9,Drama,,S.N. Tripathi,"Abhi Bhattacharya,Kanan Kaushal,Satyajeet,Ajay,",9,
6063,Bombay Police (1992),6.4,Action,,Nagarjuna Akkineni,"Nassar,Shobhna,Silk Smitha,",9,
6064,It's Rocking: Dard-E-Disco (2012),4.3,Comedy,93 min,Ashok Tyagi,"Asrani,Arun Bakshi,Dinesh Hingoo,Preeti Jain,",9,
6065,Hum Hain Karan Arjun (1994),7.0,Action,,Nagarjuna Akkineni,"Ramya Krishnan,Rambha,Soundarya,",9,
6066,Rangeela Raja (1996),7.1,Action,,Nagarjuna Akkineni,"Mahesh Anand,Ramya Krishnan,",9,
6067,Beehad - The Ravine (2013),5.1,Drama,125 min,Krishna Mishra,"Pawan Rajput,Satyajeet Rajput,Vikas Shrivastav,",9,
6068,Jeena Nahin Bin Tere (1995),6.7,Romance,,Lekh Tandon,"Beena Banerjee,Prasenjit Chatterjee,Shafi Inamdar,Ananth Narayan Mahadevan,",9,
6069,Khofnak Mahal (1998),2.8,Horror,,Sushil Vyas,"Brijesh,Javed Khan,Pramod Moutho,Raza Murad,",9,
6070,Dastoor (1991),5.7,"Drama, Mystery",,Anil Mattoo,"Pomy Dev,Dolly Minhas,Dinesh Hingoo,Kulbhushan Kharbanda,",9,
6071,Aahat - Ek Ajeeb Kahani (1971),6.6,Thriller,,Kishore Rege,"Jaya Bachchan,Ramesh Deo,Dharmendra,Shreeram Lagoo,",9,
6072,August 2 (2012),4.2,Thriller,,Krishnan Pv,"Joyita Das,Azad Rahul,Rehman Sameer,Sunny Sharma,",9,
6073,Adharm (2006),5.9,Action,,Adeep Singh,"Rahul Dev,Mayuri Kango,Rocky Khanna,Anupam Kher,",9,
6074,Rangdari (2012),6.6,Action,,Avinash Abhimanyu,"Avinash Nanda,Abhimanyu Mishra,Gaurav Chopra,Kajal Yadav,Manjul Aasim,Alankrita Sahai,",9,
6075,Sheikh Chilli (1956),5.4,"Action, Adventure, Comedy",112 min,Ramchandra Thakur,"Master Bhagwan,Shyama,Mahipal,Agha,",9,
6076,Arpan (1957),6.9,"Drama, Thriller",,Chetan Anand,"Nimmi,Sheila Ramani,Sitara,Chetan Anand,",9,
6077,Reshma Aur Sultaan (2002),5.3,Action,82 min,S. Kumar,"Hemant Birje,Dharmendra,Shakti Kapoor,Satnam Kaur,",9,
6078,Chingari (1971),4.6,Drama,,Ram Maheshwari,"Leena Chandavarkar,Sanjay Khan,Pran,Shatrughan Sinha,",9,
6079,Nirvana13 (2011),5.8,Drama,95 min,Jitin Rawat,"P.P. Bajaj,Anu Choudhury,Sandeep Kulkarni,Kuldeep Kumar,",9,
6080,Bhobhar - The Live Ash (2012),4.9,"Drama, Family, Romance",100 min,Gajendra Shanker Shrotriya,"Vinod Acharya,Vasudev Bhatt,Vishal Bhatt,Ajay Jain,",9,
6081,The Artist (IV) (2011),6.4,Thriller,100 min,Sunil Prem Vyas,"Mamta Bhatia,Sunil Prem Vyas,",9,
6082,Waapsi (1986),5.6,Mystery,,Surendra Mohan,"Rajesh Khanna,Nalini Jaywant,Heena Kausar,Satyendra Kapoor,",9,
6083,Arohan (2010),5.3,"Drama, Family, Music",126 min,Pinaki Chaudhuri,"Rituparna Sengupta,Samadarshi Dutta,Soumitra Chatterjee,",9,
6084,Riwayat (2012),4.6,"Crime, Drama, Family",122 min,Vijay Patkar,"Salil Ankola,Samapika Debnath,Saurabh Dubey,Rajendra Gupta,",9,
6085,Dil Ke Pechey Pechey' (2005),6.0,"Drama, Thriller",110 min,Gopal Malhotra,"Ashutosh Rana,Divya Dutta,Abbas,Anupama Verma,",9,
6086,340 (2009),4.6,Thriller,,Suryaprakash Lakkoju,"Ragesh Asthana,Iqbal Azad,Ahsaas Channa,Rajshree Choudhary,",9,
6087,Khufia Mahal (1964),5.8,"Adventure, Comedy, Drama",140 min,Aakkoo,"Paidi Jairaj,Chitra,Mohan Sherry,Sheikh,",9,
6088,Diler (1979),6.4,Action,,K.S.R. Das,"Rajinikanth,Kavita,Vishnuvardhan,",9,
6089,Khallas: The Beginning of End (2007),4.3,"Crime, Drama, Romance",121 min,Sumeet Chawla,"Nikita Anand,Sanjeev Dabholkar,Raj Hussein,Jyoti,",10,
6090,Jalwa: Fun in Love (2005),4.8,"Comedy, Drama",,Rajiv S. Ruia,"Ganesh Acharya,Neha Bhatt,Daisy,Ali G.,",9,
6091,Jai Kaali (1992),6.3,Thriller,,Nikhil Saini,"Hema Malini,Jeetendra,Paresh Rawal,Ranjeet,",9,
6092,Ghar Bazar (1998),4.8,"Action, Crime, Drama",130 min,D.S. Azad,"Shekhar Suman,Natasha Shailendra,Sharmila Tagore,Mumtaz Ali,",9,
6093,Boond (2001),4.6,"Action, Crime, Drama",137 min,Inayat Mahshar,"Navin Berry,Pankaj Berry,Birbal,Sudhir Dalvi,",9,
6094,MMS Kand (2014),7.3,Romance,99 min,Kanti Shah,"Sapna Sappu,",9,
6095,Bhagwan Shri Krishna (1985),6.3,"Action, Adventure, Fantasy",138 min,Ramkumar Bohra,"Ajit Bhalla,Kumud Bole,Manher Desai,Dinesh Mehta,",9,U
6096,Pagleaazam (2020),6.3,Comedy,123 min,Vikas Kavthekar,"Aps Raghuvanshi,Aditya pratap singh Raghuvanshi,Lucky Gautam,Mandeep Kaur,Ravi Mann,",9,UA
6097,Anubhav: An Experience (2003),3.6,Crime,90 min,Sandeep Kumar,"Afrin,Amit,Neel Arvind,Kanchan,",9,
6098,Prabha ki Diary (2020),7.4,Drama,20 min,Sanjay Amar,"Prashantt Guptha,Pamela Mandal,Shelander Singh,Dinesh Soni,",9,
6099,Make in India (2019),7.0,Drama,,B.K. Singh,"Surinder Yadav,Saumendra Dash,Sushil Dubey,Komal Kothari,Deepak Kumar,",9,
6100,Shuruaat Ka Twist (2019),6.6,Drama,142 min,Heena Dsouza,"Avalokita Dutt,Praveen Fernandes,Hanish Kalia,Sanjiv Kishinchandani,Gaurav Mehra,Neena Gupta,Chunky Pandey,Lalit Behl,Amit Sial,",9,A
6101,The Murderer: Hamilton Palace (2011),3.3,Action,108 min,Raj N. Sippy,"Mimoh Chakraborty,Milind Gunaji,Shakti Kapoor,Madhu,",9,
6102,Meena Bazar (1991),6.0,Drama,,P. Chandra Kumar,"Ishrat Ali,Coca Cola,Poonam Dasgupta,Sunil Dhawan,",9,
6103,Main Rony Aur Jony (2007),6.3,"Comedy, Romance",,Nandita Singgha,"Priyanshu Chatterjee,Sandali Sinha,Sayali Bhagat,Aditya Bal,",9,
6104,Veer Ghatotkach (1970),6.8,Adventure,,Shantilal Soni,"Chandgiram,Mahipal,Laxmi Chhaya,Raj Kumar,",9,
6105,Sajna Saath Nibhana (1986),4.1,Drama,132 min,Jwalamukhi,"Danish Khan,Neelu,Nutan,Pradeep Kumar,",9,
6106,Ajeeb Dastaan Hai Yeh (1992),4.7,Drama,,J. Om Prakash,"Vikas Anand,Rita Bhaduri,Suraj Chaddha,Saroj Doshi,",9,
6107,Jwaala Daaku (1981),5.3,Action,,R.P. Swamy,"Mahendra Sandhu,Asha Sachdev,Farida Jalal,Shashi Puri,",9,
6108,Poochho Mere Dil Se (2004),5.0,"Action, Drama",132 min,Kumar Pradeep,"Alka Anjali,Ashok Barot,Diya Chakraborty,Kirti Doshi,",9,
6109,Sansani: The Sensation (1981),4.9,Thriller,,Irshad,"Vinod Mehra,Bindiya Goswami,Kavita,Prem Chopra,",9,
6110,Struggler (2006),6.6,Thriller,,Mahesh Manjrekar,"Amitabh Bachchan,Atul Kale,Mahesh Manjrekar,",9,
6111,Gustakhi Maaf (1969),6.6,Comedy,136 min,Raj Kumar Bedi,"Rajkumar Bedi,Tanuja,Sanjeev Kumar,Sujit Kumar,Ulhas,",9,
6112,Teen Chor (1973),5.8,"Action, Crime, Drama",126 min,Dada Mirasi,"Vinod Mehra,Sulochana Latkar,Jeevan,Om Prakash,",9,
6113,Divorce: Not Between Husband and Wife (2005),5.8,,140 min,M J Ramanan,"Mandira Bedi,Tannishtha Chatterjee,Snehal Dabi,Parth Dave,",9,U
6114,Karodpati (II) (1936),6.3,,,Radhakrishan,"Shashikala,K.N. Singh,",9,
6115,Garam Khoon (1980),5.7,Action,,A. Salaam,"Ajit,Bindu,Brahmachari,Dhumal,",9,
6116,Bandhak (2004),6.9,Drama,155 min,Hyder Bilgrami,"Roop Singh Daman,Farokh Daruwala,Asha Patel,",9,Unrated
6117,Ek Chor Ek Hasina (1987),5.3,Drama,,K. Raghavendra Rao,"Sridevi,Krishna Ghattamaneni,",9,
6118,Anokha (2004),3.9,"Drama, Comedy, Romance",135 min,K. Raj Srivastava,"Prateek Saxena,Maneka Shewa,Vivek Malhotra,K. Raj Srivastava,",9,
6119,Mere Saath Chal (1986),5.6,Drama,,Suresh Kumar Sharma,"Javed Khan,Shreeram Lagoo,Mushtaq Merchant,Prema Narayan,",9,
6120,Ladki Sahyadri Ki (1966),5.0,"Musical, Drama",,Shantaram Rajaram Vankudre,"Shalini Abhyankar,Keshavrao Date,Vatsala Deshmukh,Kumar Dighe,",9,
6121,Johnny-Walker (1957),6.0,"Comedy, Romance",151 min,Madan,"Daljit Ved,Shyama,Johnny Walker,Raj Mehra,Dulari,",9,A
6122,Do Raha (1971),6.3,Drama,130 min,Feroz Chinoy,"Anil Dhawan,Radha Saluja,Roopesh Kumar,Shatrughan Sinha,",9,
6123,Anokha Andaaz (1995),3.8,Romance,,Lawrence D'Souza,"Asrani,Anand Balraj,Bindu,Lawrence D'Souza,",9,
6124,Teenmoti (1995),5.7,Action,,Ajit Dewani,"Shakti Kapoor,Rashid Khan,Shabbir Khan,Vandana Sawant,",9,
6125,Yeh Zindagi Kitni Haseen Hai (1966),5.2,"Drama, Romance, Thriller",159 min,R.K. Nayyar,"Saira Banu,Joy Mukherjee,Ashok Kumar,Manmohan,",9,
6126,Subah Ka Tara (1954),5.4,Romance,107 min,Shantaram Rajaram Vankudre,"Pradeep Kumar,Shantaram Rajaram Vankudre,Jayshree Gadkar,Shakuntala,",9,
6127,Shakka (1981),5.4,Action,,Shyam Ralhan,"Jeetendra,Simple Kapadia,Zaheera,Om Shivpuri,",9,A
6128,7 Days (1995),3.7,"Action, Drama",,Sunil Kumar,"Arvind Singh,Channa Ruparel,Avtar Gill,Goga Kapoor,",9,
6129,Yuhi Kabhi (1994),6.2,"Comedy, Drama",,Kumar Bhatia,"Tinnu Anand,Master Bhagwan,Kumar Bhatia,Anil Dhawan,",9,
6130,Haathi Ka Anda (2002),7.0,Adventure,75 min,Arun Khopkar,"Tushar Dalvi,Parzaan Dastur,Amin Gazi,Irfan,",9,
6131,Raja Kaka (1974),5.3,"Action, Drama",,Chotu Bihari,"Kiran Kumar,Vidya Sinha,Roopesh Kumar,Iftekhar,",9,
6132,Sant Gyaneshwar (1982),6.6,"Biography, History",129 min,Kanan Kaushal,"Mahesh Kothare,Dev Kumar,Rakesh Pandey,",9,
6133,Zinda Laash (1986),3.9,Drama,112 min,Manmohan Sabir,"Aakash,Akashdeep,Birbal,Mohan Choti,",9,
6134,Miss Manorama (1935),6.3,Drama,90 min,Faredoon A. Irani,"Aghajani,Jehanara Kajjan,Agha Jani Kashmiri,Rajkumari,",9,
6135,Raat Ke Andhere Mein (1987),4.3,"Horror, Mystery",110 min,Vinod Talwar,"Javed Khan,Deepika Chikhalia,Dipika,Mazhar Khan,",9,
6136,Fashion (1957),8.0,"Drama, Family",148 min,Lekhraj Bhakri,"Pradeep Kumar,Manoj Kumar,Mala Sinha,Chandrashekhar,",9,
6137,Ek Shola (1956),4.4,"Comedy, Drama, Romance",,Chander Saigal,"Pradeep Kumar,Mala Sinha,Shubha Khote,Nasir Hussain,",9,
6138,Jab Andhera Hota Hai (1974),6.1,"Thriller, Crime, Drama",,Deepak Bahry,"Vikram Makandar,Prema Narayan,Madan Puri,Jalal Agha,",9,
6139,Do Jhoot (1975),5.8,Romance,,Jitu Thakar,"Vinod Mehra,Moushumi Chatterjee,Pran,Kamini Kaushal,",9,
6140,Thokar (1974),5.6,"Action, Drama, Family",,Dilip Bose,"Baldev Khosa,Alka,Poonam Vaidya,Mehmood Jr.,",9,
6141,Mera Yaar Mera Dushman (1987),4.3,Musical,,Anil Ganguly,"Beena Banerjee,Master Bhagwan,Ardhendu Bose,Mithun Chakraborty,",9,Not Rated
6142,Haiwan (1977),5.7,"Musical, Mystery, Thriller",107 min,Ram Mukherjee,"Rono Mukherjee,Ram Rano,Laxmi Chhaya,Manik Dutt,Padma Khanna,Neena Mahapatra,",9,
6143,Zalim (1980),5.6,"Action, Mystery",120 min,Babbar Subhash,"Leena Chandavarkar,Vinod Khanna,Pran,Nirupa Roy,",9,
6144,Sewak (1975),6.7,Drama,,S.M. Abbas,"Vinod Khanna,Neetu Singh,Ranjeet,Bindu,",9,
6145,Natak (1975),5.8,Drama,,Sohanlal Kanwar,"Vijay Arora,Moushumi Chatterjee,Snehlata,Subhash Ghai,",9,
6146,Aurat Aurat Aurat (1996),6.0,"Crime, Drama",,K. Viswanath,"Sadashiv Amrapurkar,Dilip Dhawan,Aruna Irani,T.P. Jain,",9,
6147,Suraj Aur Chanda (1973),5.6,"Action, Fantasy",131 min,T. Madhava Rao,"Sanjeev Kumar,Rita Haskar,Sujit Kumar,Jagdeep,",9,
6148,Sant Gyaneshwar (1964),7.9,Musical,,Manibhai Vyas,"Sudhir Kumar,Surekha,Babloo,Shahu Modak,",9,
6149,Farebi (1974),6.3,Drama,,Suresh Issar,"Sudesh Issar,Vinod Khanna,Moushumi Chatterjee,Bindu,Ramesh Deo,",9,
6150,Darogaji (1949),7.7,"Crime, Drama, Romance",123 min,Akhtar Hussein,"Nargis,Paidi Jairaj,Rashid Khan,Raj Rani,",9,
6151,Ek Anari Do Khiladi (1996),5.2,"Action, Romance, Drama",,Ravi Raja,"Raveena Tandon,Balakrishna,Ramya Krishnan,Srividya,",9,
6152,Angaar: The Fire (2002),3.9,Action,,Ajay Kashyap,"Vinay Anand,Rana Jung Bahadur,Rajat Bedi,Sanober Kabir,",9,
6153,Pyaasi Aankhen (1983),6.0,Drama,,Ram Kelkar,"Shabana Azmi,Amol Palekar,Waheeda Rehman,Om Prakash,",9,
6154,Kasam Khoon Ki (1977),5.2,"Action, Thriller",,Ashok Roy,"Jeetendra,Sulakshana Pandit,Asrani,Prem Chopra,",9,
6155,Parchhaiyan (1972),6.7,Drama,129 min,Sharankumar Chand,"Vinod Khanna,Reshma,Bindu,Iftekhar,",9,U
6156,Naya Nasha (1973),4.7,"Crime, Drama, Thriller",,Hari Dutt,"Abhijeet,Ramesh Deo,Seema Deo,Master Ramish Iman,",9,
6157,Ramnagari (1982),6.2,Drama,,Kantilal Rathod,"Sulabha Deshpande,Suhasini Mulay,Ram Nagarkar,Amol Palekar,",9,
6158,Yeh Rishta Na Tootay (1981),5.3,"Crime, Drama",,K. Vijayan,"Rajendra Kumar,Mala Sinha,Vinod Mehra,Bindiya Goswami,",9,
6159,Vaasna (1968),5.3,"Action, Crime, Drama",150 min,T. Prakash Rao,"Raaj Kumar,Padmini,Kumud Chuggani,Biswajit Chatterjee,",9,
6160,Kab Tak Chup Rahungi (1988),5.8,Drama,,T. Prakash Rao,"Amala Akkineni,Vikas Anand,Darshan,Urvashi Dholakia,",9,A
6161,Jadu Ka Shankh (1974),7.6,"Adventure, Family, Fantasy",,Sai Paranjape,"Nandita Aras,Sulabha Deshpande,Girish Karnad,Kulbhushan Kharbanda,",9,
6162,Sach (1989),6.4,Drama,,Vinod Pande,"Adam Ayub,Chandra,Hashmat Khan,Jaya Mathur,",9,
6163,College Girl (1978),6.2,Romance,,S.D. Narang,"Bindiya Goswami,Rita Bhaduri,Master Bhagwan,Paintal,",9,
6164,Babul Ki Galiyan (1972),5.9,"Drama, Romance",,S.D. Narang,"Sanjay Khan,Hema Malini,Shatrughan Sinha,Sonia Sahni,",9,
6165,Anmol Moti (1969),3.7,"Action, Romance",,S.D. Narang,"Jeetendra,Babita Kapoor,Aruna Irani,Jayant,",9,
6166,Sookha (1983),6.6,Drama,119 min,M.S. Sathyu,"Pankaj Dheer,Anant Nag,",9,
6167,Tarkeeb (1984),4.6,"Action, Crime, Drama",,Ravikant Nagaich,"Mithun Chakraborty,Leena Das,Dinesh Hingoo,Kalpana Iyer,",9,
6168,Haseenon Ka Devata (1971),4.9,"Action, Crime, Drama",131 min,Ravikant Nagaich,"Sanjay Khan,Rekha,Sujit Kumar,Mohan Choti,",9,
6169,Khoon Ki Keemat (1974),6.1,"Action, Thriller",126 min,Shibu Mitra,"Mahendra Sandhu,Neelam Mehra,Roopesh Kumar,Bharat Bhushan,",9,
6170,Inteha (1984),5.3,"Drama, Family",,Shibu Mitra,"Raj Babbar,Reena Roy,Shakti Kapoor,Satyendra Kapoor,",9,
6171,Humse Na Jeeta Koi (1983),5.3,Comedy,120 min,Shibu Mitra,"Amjad Khan,Randhir Kapoor,Raj Kiran,Asha Sachdev,",9,
6172,Kan Kan Men Bhagwan (1963),5.9,"Adventure, Drama, Fantasy",124 min,Babubhai Mistry,"Anita Guha,Mahipal,Ram Singh,Krishna Kumari,",9,
6173,Sautela Bhai (1962),7.0,"Drama, Family",,Mahesh Kaul,"Anwari,Bagla,S.N. Banerjee,Bela Bose,",9,
6174,Ghar Ka Sukh (1987),6.7,"Drama, Family",94 min,Kalpataru,"Shoma Anand,Bharat Bhushan,Sudhir Dalvi,Shafi Inamdar,",9,U
6175,Forty Days (1959),6.1,Action,,Dwarka Khosla,"Prem Nath,Shakila,K.N. Singh,Master Bhagwan,",9,
6176,Dil-E-Nadan (1953),6.3,Romance,142 min,Abdul Rashid Kardar,"Talat Mahmood,Shyama,Shyam Kumar,Dewan Sharar,",9,
6177,Darasingh: Ironman (1964),5.6,"Action, Adventure, Drama",,Kedar Kapoor,"Dara Singh,Nishi,Jeevan,Tiwari,",9,U
6178,Agni Rekha (1973),7.3,Drama,,Mahesh Kaul,"Sanjeev Kumar,Sharada,Sajjan,Bindu,",9,
6179,Thakur Jarnail Singh (1966),5.0,Action,,Mohammed Hussain,"Dara Singh,Helen,Indira,Jayant,",9,
6180,Kaagaz Ki Nao (1975),6.4,Drama,,B.R. Ishara,"Sarika,Reena Ghosh,Master Mithu,Pradeep Kumar,",9,
6181,Tulsi (1941),6.3,,,Gunjal,"Shalini,Trilok Kapoor,Shrinavas,Neela,",9,
6182,Maharana Pratap (1946),7.0,,,Jayant Desai,,9,
6183,Gokul (1985),6.4,Drama,,Arundhati Devi,"Dipendra Acharya,Manoj Mitra,Tanuja,",9,
6184,Girls' Hostel (1962),4.4,Drama,,Ravindra Dave,"Ajit,Nalini Jaywant,Johnny Walker,",9,
6185,Chaalu Pe Chaalu (1989),4.6,,,Krishna Ghattamaneni,"Jayamalini,Sridevi,",9,
6186,Ghayal Sherni (1988),5.8,"Action, Crime, Thriller",,K. Bapaiah,"Aruna,Jayanthi,Satyanarayana Kaikala,Krishna,",9,
6187,Abhi To Jee Lein (1977),5.6,"Action, Drama, Thriller",135 min,Roshan Taneja,"Jaya Bachchan,Danny Denzongpa,Simi Garewal,Iftekhar,",9,
6188,Aasmaan (1984),4.0,"Drama, Mystery",145 min,Tony Juneja,"Rajiv Kapoor,Divya Rana,Tina Ambani,Mala Sinha,",9,
6189,Gopal Krishna (I) (1938),6.2,,132 min,Vishnupant Govind Damle,"Sheikh Fattelal,Ram Marathe,Shanta Apte,Parsuram,Shankar,",9,
6190,Shahenshah (1953),4.6,Action,123 min,Amiya Chakrabarty,"Ranjan,Shakila,K.N. Singh,Ramesh Sippy,",9,
6191,Yaaron Ka Yaar (1977),7.0,Action,150 min,A. Bhimsingh,"Shatrughan Sinha,Leena Chandavarkar,Prem Nath,Achala Sachdev,",9,
6192,Swarg Se Sundar Desh Hamara (1945),5.9,,,Debaki Bose,"Biman Bannerjee,Padmadevi,",9,
6193,Seeta (1934),6.4,,,Debaki Bose,"Mukhtar Begum,Dhiraj Bhattacharya,Gul Hamid,Hiralal,",9,
